target_id	10_compatible1	10_compatible2	10_compatible4	10_incompatible1	10_incompatible2	10_incompatible3
AT1G09297.1	0.257047	0.242242	0	0	0.133873	0
AT1G09307.1	0.155217	0.144036	0	0	0	0
AT1G09327.1	0	0.106539	0.276772	0.439691	0.294652	0.0541742
AT1G09367.1	0.396012	0	0	0.377775	0.837653	0
AT1G09373.1	0	0	0.349091	0	0.38262	0.346257
AT1G09407.1	0	0	0	0.196898	0	0.0986876
AT1G09417.1	2.02968	1.8917	1.56112	2.13038	1.70468	1.3513
AT1G09421.1	0.323512	0.0760098	0.0787413	0.234421	0.0855333	0.0779157
AT1G09427.1	0.699759	0.523837	1.06874	0.527318	0.868837	1.57861
AT1G09437.1	0.373113	0.173878	0.179386	0	0	0
AT1G09453.1	0.360482	0.5364	0.356965	0.252689	0.547137	0.20043
AT1G09487.1	0.291977	0.138468	0.313522	0.0713702	0.391952	0.119079
AT1G09513.1	0	0	0	0.176091	0.193824	0
AT1G09543.2	8.05151	4.73856	7.02885	5.48038	7.20072	4.69285
AT1G09547.1	0.970646	0	0	0.926013	0.513948	0.928977
AT1G09573.1	0.202968	0.378339	0.39028	0.193671	0	0.193042
AT1G09593.1	0.4208	0.128893	0	0.534118	0.143054	0.130388
AT1G09603.1	1.17104	0.834671	0.595771	0.585627	0.364552	0.0835982
AT1G09657.1	0.583075	0.181199	0.373883	0.18559	0.816927	0.184956
AT1G09673.1	0.0372996	0.0724966	0.113549	0.0182443	0.0203138	0.0186093
AT1G09683.1	0	0.478079	1.46855	1.94236	1.07549	1.45987
AT1G09753.1	0.334896	0.312583	1.60544	0.31845	0.351709	0
AT1G09773.1	0.0551783	0.0521726	0.0540094	0.26756	0.116245	0
AT1G09783.1	0.489795	0.664377	0.899292	0.554744	0.233295	0.292278
AT1G09797.1	0.603375	0.479472	1.34075	0.486817	0.587258	0.436771
AT1G09803.1	0.373348	0.116523	0	0.240242	0	0.119998
AT1G09823.1	0.49767	0.309566	0	0.158689	0	0.157947
AT1G09853.1	0.978101	0.805316	0.121491	0.348307	0.126029	0.115554
AT1G09863.1	2.32789	2.18131	3.02907	2.82433	3.66927	3.82158
AT1G09863.2	0.268486	0.332283	0.55693	0.0933678	1.32195	0.563038
AT1G09863.3	0.57527	2.89453e-6	1.62803	0.651039	1.6532	1.06875
AT1G09863.4	0.343644	0.903005	1.47933	0.612491	5.30199e-10	0.202971
AT1G09863.5	0.812604	0.487036	0.320882	0.715058	0.338326	0.00652207
AT1G09927.1	0	0.077132	0	0	0.0853956	0.0798565
AT1G09963.1	0	0.403165	0.407729	0.543216	0.29949	0.399392
AT1G09997.1	0.106968	0.101526	0	0	0	0
AT1G10682.1	18.4821	18.736	31.2223	13.6913	19.2468	14.0114
AT1G11175.1	23.9886	21.9427	17.9606	23.3014	23.0337	20.0315
AT1G11185.1	2.14097	1.98243	1.20259	2.87677	1.87219	0.424429
AT1G11592.1	7.69337	8.69255	9.89231	8.9152	9.27231	10.9551
AT1G11592.2	0.518244	0.153968	0.481824	0.620355	0.195095	0.421241
AT1G13448.1	0.0794382	0.151515	0.935382	0.543593	0.423116	0.536907
AT1G15002.1	0.103727	0.173403	0.298594	0.165649	0.110738	0.242357
AT1G15175.2	0.13869	0.260039	0.122822	0.0334977	0.34277	0.0617255
AT1G15405.1	0.647938	3.24264e-4	3.94859	2.2314e-9	3.19346e-5	0.00208168
AT1G16489.1	0.544001	0.652912	0.326592	0.521181	0.576232	0.546851
AT1G16489.3	0.696086	0.502211	1.35726	0.605035	0.761787	1.11841
AT1G16489.4	0	0	0.0595816	0.0466234	0.107581	0.120317
AT1G16635.1	0.214459	0.136377	0.282795	0.271203	0.0746305	0.204932
AT1G17232.1	0.673799	0.710075	0.693878	1.26961	0.609203	0.626487
AT1G17255.1	0.908754	0.822231	0.748516	0.557125	1.10244	0.958124
AT1G17255.2	0.613703	0.59278	0.791692	0.76568	0.333486	0.564886
AT1G18382.1	0.391079	0.891056	0.424864	0.60091	0.410372	0.604049
AT1G18415.1	0.527133	0.548321	1.07823	0.541383	1.121	0.874835
AT1G18745.1	8.1234	7.75465	13.3447	10.4937	14.284	13.886
AT1G20515.1	0.383121	0.502879	0.355207	0.171088	0.416493	0.419236
AT1G20515.2	1.10814	0.968205	1.3647	0.771061	0.714196	0.504173
AT1G20691.1	0.831431	0.575609	1.45512	1.15953	0.791221	1.23035
AT1G21529.1	1.48087	1.72693	0.667636	1.30007	0.265088	0.299901
AT1G22403.1	3.20551	2.65317	2.47622	1.63223	2.65879	3.51565
AT1G22403.2	3.80393	3.90345	3.70104	4.31851	5.21884	4.2564
AT1G23052.1	0.454534	0.496631	0.553747	0.400895	0.903877	0.630991
AT1G25098.1	102.624	86.9656	202.491	134.697	195.545	189.103
AT1G25098.2	99.7366	96.4097	117.646	108.69	125.067	162.835
AT1G25098.3	10.2997	9.032	14.5881	11.7628	12.8376	12.7296
AT1G26208.1	0.395699	0.22584	0.637723	0.50032	0.276344	0.350853
AT1G26208.3	0.542347	0.178856	0.548435	0.442549	0.295342	0.447131
AT1G26208.4	0	0.218762	0	0.272362	0.262484	0.00226944
AT1G26208.5	1.00375	0.38527	2.34394	0.509452	0.431746	2.08938e-5
AT1G26208.6	0	0.191606	0.313149	1.41923e-5	0.203646	0
AT1G26218.1	1.35254	1.48234	1.922	0.9991	1.49853	1.43755
AT1G26558.1	3.21389	2.14062	2.29136	2.32703	1.76768	1.35259
AT1G26558.2	0.155142	0.444542	0.109606	0.186362	0.230744	0.137283
AT1G27921.1	21.3552	19.2725	18.3626	26.9153	24.2655	24.8134
AT1G27921.3	9.58614	8.41189	7.8275	9.74618	10.0329	10.0825
AT1G27921.4	0.314576	0.339083	0.692802	1.29272	0.620889	0.454214
AT1G28685.1	1.2667	1.2669	1.6166	1.11508	1.26755	1.9084
AT1G28715.1	0.937689	0.471563	0.45417	1.20187	0.536669	0.895045
AT1G29357.1	2.46007	1.49704	3.65568	2.07166	3.0105	3.19711
AT1G29357.2	8.06178	6.98107	9.90713	7.38715	10.7948	10.5567
AT1G29357.3	5.30347	4.62156	4.61657	7.2513	5.51714	7.46809
AT1G29357.4	0	0	0	0.433656	0.382068	0
AT1G29785.2	0.125645	0	0	0.0893377	0.107611	0.302405
AT1G29785.3	8.72985	6.56651	9.79623	7.79908	7.85651	10.3513
AT1G30282.1	0.10987	0.208908	0.291727	0.149069	0	0.118588
AT1G31485.1	0.236196	0.360575	0.173847	1.1067	1.39433	0.889573
AT1G31935.1	41.0192	33.3843	45.2164	57.887	51.6488	26.3032
AT1G32172.1	0.498016	0.388353	0.31702	0.281804	0.554011	0.810005
AT1G33415.1	2.05713	1.40403	1.26364	1.72378	2.09205	1.825
AT1G33415.2	1.17575	0.909704	1.27123	1.59193	1.11553	1.48512
AT1G33415.3	1.3685	1.5224	0.856147	0.589752	0.469835	8.76513e-5
AT1G33415.4	0.557704	0.311276	0.189955	0.284685	0.338513	0.558439
AT1G33615.1	0.168534	0.176119	0.306828	0.24867	0.203447	0.200108
AT1G33615.3	0.653576	0.213027	0.540726	0.363722	0.444193	0.529334
AT1G33615.4	0	0.0728702	0.0463135	0.0515422	0.0898429	0
AT1G33615.5	0.0728847	0.0794493	0	0.00359844	0	0.0689607
AT1G33615.6	0.104036	0.10271	0.243529	0.10405	0.162652	0.179478
AT1G34418.1	119.035	116.684	133.877	124.263	151.223	127.645
AT1G34844.1	0.766739	0.381501	0.325923	0	1.79959	0.709338
AT1G34844.2	2.26991	2.4615	2.91785	3.46755	2.04106	3.25308
AT1G34844.3	1.1745	1.44377	1.64208	2.08619	1.88535	2.13048
AT1G43765.1	0.377835	0.706447	0.850958	0.1209	0.529429	0.481439
AT1G44125.2	2.59758e-5	0.181942	0.493634	0.188785	0.135113	0.416182
AT1G44125.3	0	0.0657658	0.0598637	0.07203	0.122356	0.0729645
AT1G44125.4	0.340179	0.231365	0.353336	0.34285	0.209595	0.197496
AT1G44125.5	0.414323	0.53613	0.725625	0.559395	1.10375	0.559633
AT1G44125.7	0.00562051	0.408818	0.304848	0.381902	0.495805	0.490809
AT1G46554.1	7.61811	7.2517	9.07111	11.8516	11.8838	9.92652
AT1G48315.1	0	0	0.226058	0.155599	0	0.0709579
AT1G48315.2	0.130212	0.341376	0.42721	0	0	0.163649
AT1G48315.4	0.881077	0.317326	1.68721	0.733137	1.08258	0.938036
AT1G48315.5	0	0.209685	4.4616e-10	0.383662	0.500966	0
AT1G49832.1	0.68668	0.737731	0.709909	1.30527	0.419658	1.30486
AT1G49832.2	2.75486	4.80395	2.82916	2.47254	2.917	3.63015
AT1G49938.1	0.00915077	0.293636	0.0870717	0	0.0928447	0.149968
AT1G49938.2	0.142382	0.134441	0.206849	0.24768	0.300159	0.208397
AT1G49952.1	2.24961	1.54175	1.79883	1.30786	1.32243	1.83365
AT1G50055.1	0.525126	1.15059	1.86722	1.063	1.52343	0.937397
AT1G50659.1	0.237782	0.223569	0.522548	0.256187	0.124145	0.228197
AT1G51645.1	0.860758	1.97695e-6	1.34439	0.733636	1.12285	0.910858
AT1G51645.2	0.526101	1.16461	0.344755	0.608978	0.93782	0.597879
AT1G51645.3	0	0.0959313	0.0898591	0.0470247	0.161639	0.0813324
AT1G52347.1	7.49559	7.94203	9.95786	10.6378	7.5346	11.5976
AT1G52347.2	1.43014	1.67694	1.71479	1.37545	1.84599	1.7192
AT1G53233.1	0.115206	0.0471314	0.130926	0.128812	0.173921	0.160878
AT1G54355.1	0	0.111601	0.11116	0	0	0
AT1G54355.2	0.257532	0	0.247309	0	0	0
AT1G55525.1	0.193183	0.900534	0	0.184476	0	0
