target_id	10_compatible1	10_compatible2	10_compatible4	10_incompatible1	10_incompatible2	10_incompatible3
TCONS_00048690	0	0	0	0.171404	0	0.137576
TCONS_00051189	0	0	0	0.164204	0	0.148261
TCONS_00051532	0	0	0	0.188995	0	0.186839
TCONS_00051739	0	0	0	0.797736	1.94346	0
TCONS_00052950	0	0	0	0	0.115014	0.106672
TCONS_00053345	0	0	0	0	0.473658	0.359845
TCONS_00054814	0	0	0	0.496854	0	0.362519
TCONS_00055992	0	0	0	0.351706	0.336782	0
TCONS_00056054	0	0	0	0.126884	0.137326	0.127581
TCONS_00056610	0	0	0	0.336915	0	0.150458
TCONS_00057367	0	0	0	3.99016e-7	0.584694	0.11344
TCONS_00057542	0	0	0	0.269786	0	0.264236
TCONS_00058074	0	0	0	0	0.592015	0.264608
TCONS_00060960	0	0	0	2.48552	1.19246	1.62957
TCONS_00061220	0	0	0	0.880119	0.551503	0.466614
TCONS_00063158	0	0	0	0.278148	0	0.900295
