lnc_id	pc_id	pearson_r	pearson_pval	spearman_rho	spearman_pval	lnc_expr_samples	pc_expr_samples
AT1G31485.1	AT4G12890.1	-0.694838208	0.125476678	-0.828571429	0.041562682	6	5
AT1G31485.1	AT4G12960.1	-0.64179101	0.169488964	-0.657142857	0.156174927	6	6
AT1G31485.1	AT4G27860.2	-0.296631947	0.568102478	-0.142857143	0.787172012	6	6
AT1G31485.1	AT4G27860.1	-0.671081875	0.144488345	-0.771428571	0.072396501	6	6
AT1G31485.1	AT4G27860.4	-0.876327036	0.021996714	-0.828571429	0.041562682	6	6
AT1G31485.1	AT4G37730.1	-0.955541265	0.002920931	-0.885714286	0.018845481	6	6
AT1G31485.1	AT4G10420.1	-0.853356422	0.030679772	-0.828571429	0.041562682	6	6
AT1G31485.1	AT4G18550.3	0.070600166	0.8942757	0.371428571	0.468478134	6	5
AT1G31485.1	AT4G18550.1	0.959881235	0.002381987	0.942857143	0.004804665	6	6
AT1G31485.1	AT4G19430.1	0.870801153	0.023960197	0.771428571	0.072396501	6	6
AT1G31485.1	AT4G20040.1	-0.906934266	0.012588814	-0.942857143	0.004804665	6	6
AT1G31485.1	AT4G20050.2	0.683775463	0.134186032	0.550782484	0.257369332	6	4
AT1G31485.1	AT4G20050.7	-0.524700622	0.285176926	-0.314285714	0.544093294	6	4
AT1G31485.1	AT4G21630.1	-0.684112404	0.133917042	-0.771428571	0.072396501	6	4
AT1G31485.1	AT4G25000.1	0.708852186	0.114810704	0.485714286	0.328723032	6	6
AT1G31485.1	AT4G26590.1	-0.654586651	0.158359873	-0.828571429	0.041562682	6	6
AT1G31485.1	AT4G29880.1	-0.819745575	0.045809104	-0.828571429	0.041562682	6	6
AT1G31485.1	AT4G31240.2	0.824051322	0.043713402	0.657142857	0.156174927	6	6
AT1G31485.1	AT5G03510.1	0.95588149	0.002876727	0.942857143	0.004804665	6	6
AT1G31485.1	AT5G03790.1	-0.779806281	0.067389834	-0.942857143	0.004804665	6	6
AT1G31485.1	AT5G04080.3	0.546881075	0.261458686	0.637748139	0.17307111	6	4
AT1G31485.1	AT5G04080.2	-0.865120858	0.026061688	-0.927633657	0.007665844	6	4
AT1G31485.1	AT5G04080.1	-0.958914001	0.002497411	-0.942857143	0.004804665	6	6
AT1G31485.1	AT5G07660.1	0.744949759	0.089280349	0.771428571	0.072396501	6	6
AT1G31485.1	AT5G11900.1	0.920451611	0.00924023	0.771428571	0.072396501	6	6
AT1G31485.1	AT5G14740.9	-0.667098582	0.147788406	-0.771428571	0.072396501	6	6
AT1G31485.1	AT5G20250.2	0.359238112	0.484323035	0.371428571	0.468478134	6	6
AT1G31485.1	AT5G20250.1	0.42246094	0.404007578	0.434828277	0.3888653	6	4
AT1G31485.1	AT5G20250.4	0.706123099	0.116855311	0.771428571	0.072396501	6	6
AT1G31485.1	AT5G20250.3	0.291678155	0.574890194	0	1	6	4
AT1G31485.1	AT5G38930.1	-0.921079142	0.009096973	-0.771428571	0.072396501	6	6
AT1G31485.1	AT5G48780.1	-0.93870184	0.005521034	-0.771428571	0.072396501	6	6
AT1G31485.1	AT5G50130.1	0.59411198	0.213683599	0.657142857	0.156174927	6	6
AT1G31485.1	AT5G50130.7	0.433262405	0.390771602	0.314285714	0.544093294	6	5
AT1G31485.1	AT5G50610.1	-0.751613041	0.084881871	-0.6	0.208	6	6
AT1G31485.1	AT5G51660.1	0.336987662	0.513652782	0.314285714	0.544093294	6	4
AT1G31485.1	AT5G51660.2	0.627069678	0.182682517	0.6	0.208	6	6
AT1G31485.1	AT5G51660.4	0.90621295	0.01278154	0.942857143	0.004804665	6	6
AT1G31485.1	AT5G52940.1	0.843389096	0.034869867	0.6	0.208	6	6
AT1G31485.1	AT5G63800.1	0.925715392	0.008072346	0.942857143	0.004804665	6	6
AT1G31485.1	AT5G66170.2	-0.182193895	0.729733086	0.085714286	0.87174344	6	6
AT1G31485.1	AT5G66610.1	0.77623276	0.069505455	0.6	0.208	6	5
AT1G31485.1	AT5G67130.1	0.944990367	0.004455858	0.828571429	0.041562682	6	6
AT1G31485.1	AT5G01930.1	0.96779035	0.001539484	0.942857143	0.004804665	6	6
AT1G31485.1	AT5G02090.1	0.979887201	0.000602719	0.942857143	0.004804665	6	6
AT1G31485.1	AT5G03260.1	0.921070019	0.009099048	0.942857143	0.004804665	6	6
AT1G31485.1	AT5G09210.1	-0.862693613	0.026985244	-0.6	0.208	6	6
AT1G31485.1	AT5G13170.1	0.934932854	0.006212862	0.771428571	0.072396501	6	6
AT1G31485.1	AT5G15720.1	-0.928477959	0.007490172	-0.942857143	0.004804665	6	6
AT1G31485.1	AT5G23240.1	0.834746881	0.038706475	0.714285714	0.110787172	6	6
AT1G31485.1	AT5G24420.1	-0.730291317	0.099304482	-0.6	0.208	6	6
AT1G31485.1	AT5G38610.1	0.927999292	0.007589523	0.942857143	0.004804665	6	6
AT1G31485.1	AT5G40020.1	0.919128237	0.009545903	0.942857143	0.004804665	6	6
AT1G31485.1	AT5G43040.1	0.757767847	0.080907967	0.771428571	0.072396501	6	6
AT1G31485.1	AT5G50600.1	-0.463153136	0.354945977	-0.6	0.208	6	5
AT1G31485.1	AT5G51810.1	-0.586053397	0.221562439	-0.657142857	0.156174927	6	5
AT1G31485.1	AT5G54740.1	-0.436623398	0.386683843	-0.657142857	0.156174927	6	6
AT1G31485.1	AT5G54960.1	0.883288022	0.019637622	0.714285714	0.110787172	6	6
AT1G31485.1	AT5G57785.1	0.868189164	0.024916098	0.771428571	0.072396501	6	6
AT1G31485.1	AT5G57785.2	0.856788367	0.029295753	0.828571429	0.041562682	6	6
AT1G31485.1	AT5G61680.1	-0.894048736	0.016243818	-0.657142857	0.156174927	6	6
AT1G31485.1	AT5G65140.3	-0.745136241	0.089155898	-0.771428571	0.072396501	6	6
AT1G31485.1	AT5G65140.1	-0.962989853	0.002029279	-0.942857143	0.004804665	6	6
AT1G31485.1	AT5G65140.2	-0.40321015	0.427961411	-0.371428571	0.468478134	6	6
AT1G31485.1	ATCG00280.1	-0.812577513	0.04939897	-0.657142857	0.156174927	6	6
AT1G31485.1	ATCG00490.1	-0.818075021	0.046634489	-0.771428571	0.072396501	6	6
AT1G31485.1	ATCG00540.1	-0.945394631	0.00439121	-0.885714286	0.018845481	6	6
AT1G31485.1	ATCG00680.1	-0.870724965	0.023987828	-0.771428571	0.072396501	6	6
AT1G31485.1	ATCG00040.1	-0.912507472	0.011147538	-0.885714286	0.018845481	6	6
AT1G31485.1	ATCG00330.1	-0.872079274	0.023498939	-0.828571429	0.041562682	6	6
TCONS_00006887	AT1G04600.1	0.536868113	0.272067873	0.6	0.208	5	6
TCONS_00006887	AT1G11170.3	-0.313992013	0.544490371	-0.771428571	0.072396501	5	5
TCONS_00006887	AT1G11170.1	-0.621069707	0.188177297	-0.485714286	0.328723032	5	6
TCONS_00006887	AT1G11170.4	-0.737379916	0.0943976	-0.6	0.208	5	6
TCONS_00006887	AT1G11170.6	-0.168748475	0.749279932	-0.028571429	0.957154519	5	4
TCONS_00006887	AT1G11170.2	-0.114273592	0.82933573	-0.2	0.704	5	5
TCONS_00006887	AT1G11600.1	-0.162144984	0.758914001	0.542857143	0.265702624	5	6
TCONS_00006887	AT1G13130.1	-0.249071716	0.634118222	-0.542857143	0.265702624	5	6
TCONS_00006887	AT1G23000.1	-0.266657397	0.609494397	0.144942759	0.78410837	5	4
TCONS_00006887	AT1G23000.2	0.055672345	0.916577758	0.6	0.208	5	4
TCONS_00006887	AT1G26730.2	0.721447411	0.105580654	0.771428571	0.072396501	5	6
TCONS_00006887	AT1G26730.1	0.954171707	0.003102224	0.942857143	0.004804665	5	6
TCONS_00006887	AT1G30840.2	-0.13769209	0.794767125	0.579771036	0.227783957	5	4
TCONS_00006887	AT1G32910.1	0.9919794	9.62E-05	0.828571429	0.041562682	5	6
TCONS_00006887	AT1G51780.1	0.41149444	0.417597038	0.840668002	0.036057573	5	4
TCONS_00006887	AT1G58370.1	-0.43581559	0.387664981	-0.657142857	0.156174927	5	6
TCONS_00006887	AT1G61120.1	0.810696011	0.050362051	0.657142857	0.156174927	5	5
TCONS_00006887	AT1G62500.1	-0.025081186	0.96238611	0.6	0.208	5	6
TCONS_00006887	AT1G74430.1	0.142580231	0.787578919	0.6	0.208	5	6
TCONS_00006887	AT1G78600.1	-0.753457728	0.083681837	-1	0	5	6
TCONS_00006887	AT1G78600.2	-0.936314733	0.005954572	-0.942857143	0.004804665	5	6
TCONS_00006887	AT1G01060.7	0.914433056	0.010669305	0.828571429	0.041562682	5	6
TCONS_00006887	AT1G01060.1	0.798736006	0.056684473	0.885714286	0.018845481	5	6
TCONS_00006887	AT1G01060.4	0.857307039	0.029089216	0.828571429	0.041562682	5	6
TCONS_00006887	AT1G01060.2	0.536306543	0.272667692	0.485714286	0.328723032	5	6
TCONS_00006887	AT1G01060.8	0.697269839	0.12359639	0.657142857	0.156174927	5	5
TCONS_00006887	AT1G02335.1	-0.514375435	0.296484111	-0.657142857	0.156174927	5	6
TCONS_00006887	AT1G03780.2	-0.038587645	0.942147262	0.6	0.208	5	6
TCONS_00006887	AT1G03780.1	-0.00781385	0.988279464	0.771428571	0.072396501	5	5
TCONS_00006887	AT1G04340.1	0.558915357	0.248925736	0.942857143	0.004804665	5	6
TCONS_00006887	AT1G05300.1	-0.781882653	0.06617428	-0.942857143	0.004804665	5	6
TCONS_00006887	AT1G05300.2	-0.515503779	0.295240388	-0.6	0.208	5	6
TCONS_00006887	AT1G05310.1	-0.491298045	0.322346163	-0.657142857	0.156174927	5	6
TCONS_00006887	AT1G09157.1	0.671432573	0.144199327	0.828571429	0.041562682	5	6
TCONS_00006887	AT1G14870.1	0.983614874	0.000400509	0.771428571	0.072396501	5	6
TCONS_00006887	AT1G14870.2	0.843123217	0.034985093	0.885714286	0.018845481	5	6
TCONS_00006887	AT1G19715.1	0.14010882	0.791211971	0.771428571	0.072396501	5	6
TCONS_00006887	AT1G19715.2	-0.19308896	0.713966062	-0.6	0.208	5	6
TCONS_00006887	AT1G32100.1	-0.302620837	0.559925657	-0.657142857	0.156174927	5	6
TCONS_00006887	AT1G51940.1	-0.799581522	0.056226188	-0.828571429	0.041562682	5	6
TCONS_00006887	AT1G52030.1	0.028714551	0.956940012	0.542857143	0.265702624	5	6
TCONS_00006887	AT1G52030.3	0.140899584	0.790049243	0.771428571	0.072396501	5	6
TCONS_00006887	AT1G52030.2	-0.142301027	0.787989228	0.6	0.208	5	6
TCONS_00006887	AT1G52040.1	0.137176894	0.795525322	0.714285714	0.110787172	5	6
TCONS_00006887	AT1G54020.2	-0.200228097	0.703671556	0.028571429	0.957154519	5	6
TCONS_00006887	AT1G54020.4	-0.093945646	0.859496103	0.314285714	0.544093294	5	5
TCONS_00006887	AT1G54020.5	0.758444234	0.080476491	0.885714286	0.018845481	5	6
TCONS_00006887	AT1G54020.1	-0.067356947	0.899117377	-0.376851173	0.46148284	5	4
TCONS_00006887	AT1G54790.3	-0.253427631	0.62799682	-0.714285714	0.110787172	5	6
TCONS_00006887	AT1G54790.1	-0.479020056	0.336427938	-0.657142857	0.156174927	5	6
TCONS_00006887	AT1G56710.1	-0.401192237	0.430498635	-0.6	0.208	5	6
TCONS_00006887	AT1G60030.1	0.608798191	0.199623744	0.771428571	0.072396501	5	6
TCONS_00006887	AT1G61550.1	0.443474096	0.37839772	0.6	0.208	5	6
TCONS_00006887	AT1G63480.6	-0.792549179	0.060089854	-0.885714286	0.018845481	5	5
TCONS_00006887	AT1G63480.5	0.023110905	0.965339814	0.142857143	0.787172012	5	6
TCONS_00006887	AT1G72260.1	-0.06736567	0.899104353	0.542857143	0.265702624	5	6
TCONS_00006887	AT2G28460.1	-0.683306755	0.134560604	-0.828571429	0.041562682	5	6
TCONS_00006887	AT2G28720.1	-0.767867281	0.074574093	-0.942857143	0.004804665	5	6
TCONS_00006887	AT2G30600.5	-0.548819285	0.259423973	-0.885714286	0.018845481	5	6
TCONS_00006887	AT2G30600.1	-0.110101712	0.83551478	-0.542857143	0.265702624	5	5
TCONS_00006887	AT2G30600.6	-0.67149926	0.144144398	-1	0	5	6
TCONS_00006887	AT2G30930.1	-0.416570066	0.411288732	-0.714285714	0.110787172	5	6
TCONS_00006887	AT2G40980.1	-0.084338138	0.873792738	0.371428571	0.468478134	5	5
TCONS_00006887	AT2G45650.1	-0.11260778	0.831802292	0.714285714	0.110787172	5	6
TCONS_00006887	AT2G47780.1	0.683651078	0.134285392	0.828571429	0.041562682	5	6
TCONS_00006887	AT2G04160.1	-0.372769597	0.466745109	-0.542857143	0.265702624	5	6
TCONS_00006887	AT2G23170.1	0.452858586	0.367148443	0.942857143	0.004804665	5	6
TCONS_00006887	AT2G30540.1	0.71458616	0.110566533	0.942857143	0.004804665	5	6
TCONS_00006887	AT2G40170.1	0.999419152	5.06E-07	1	0	5	6
TCONS_00006887	AT2G45560.1	-0.584569671	0.223025564	-0.771428571	0.072396501	5	6
TCONS_00006887	AT3G13960.1	-0.148818005	0.778420913	0.6	0.208	5	4
TCONS_00006887	AT3G14570.1	0.706984162	0.116208504	0.542857143	0.265702624	5	4
TCONS_00006887	AT3G14570.2	-0.292478107	0.573792632	-0.028571429	0.957154519	5	6
TCONS_00006887	AT3G17690.2	-0.320181146	0.536140121	0.144942759	0.78410837	5	4
TCONS_00006887	AT3G17690.1	0.715984421	0.109542237	0.714285714	0.110787172	5	6
TCONS_00006887	AT3G19960.3	0.141881007	0.788606538	-0.085714286	0.87174344	5	6
TCONS_00006887	AT3G19960.2	-0.656163934	0.157010153	-0.985610761	0.000309086	5	4
TCONS_00006887	AT3G19960.1	-0.615387157	0.193443239	-0.6	0.208	5	4
TCONS_00006887	AT3G25950.1	-0.538225433	0.270620203	-0.6	0.208	5	6
TCONS_00006887	AT3G50930.1	0.690625001	0.128763748	0.942857143	0.004804665	5	6
TCONS_00006887	AT3G62550.1	-0.541341392	0.267308096	-0.657142857	0.156174927	5	6
TCONS_00006887	AT3G10180.2	0.651008765	0.16143965	0.714285714	0.110787172	5	6
TCONS_00006887	AT3G14172.3	-0.615987188	0.192884374	-0.771428571	0.072396501	5	6
TCONS_00006887	AT3G15670.1	0.997760884	7.51E-06	0.828571429	0.041562682	5	6
TCONS_00006887	AT3G19030.1	0.795424767	0.058495697	0.942857143	0.004804665	5	6
TCONS_00006887	AT3G21550.1	-0.301461671	0.561505782	-0.657142857	0.156174927	5	6
TCONS_00006887	AT3G22640.1	0.995271156	3.35E-05	0.942857143	0.004804665	5	6
TCONS_00006887	AT3G25570.2	0.412463122	0.416390632	0.724713795	0.103242805	5	4
TCONS_00006887	AT3G25570.1	0.227356544	0.664841328	0.657142857	0.156174927	5	6
TCONS_00006887	AT3G26860.2	0.57119073	0.236391921	0.885714286	0.018845481	5	6
TCONS_00006887	AT3G47160.1	-0.690067966	0.129201094	-0.828571429	0.041562682	5	6
TCONS_00006887	AT3G47160.3	-0.601638081	0.20642986	-0.885714286	0.018845481	5	6
TCONS_00006887	AT3G51400.1	-0.778235165	0.068316306	-0.942857143	0.004804665	5	6
TCONS_00006887	AT3G60900.1	-0.116146715	0.826563341	0.714285714	0.110787172	5	6
TCONS_00006887	AT3G62160.1	-0.37285616	0.466633311	-0.657142857	0.156174927	5	6
TCONS_00006887	AT4G00230.1	-0.499930021	0.31257873	-0.657142857	0.156174927	5	6
TCONS_00006887	AT4G00230.2	-0.154465829	0.77014401	-0.542857143	0.265702624	5	6
TCONS_00006887	AT4G12890.1	-0.100235085	0.850150907	0.771428571	0.072396501	5	5
TCONS_00006887	AT4G12960.1	-0.13505632	0.798647248	0.6	0.208	5	6
TCONS_00006887	AT4G27860.2	-0.149886199	0.776854363	-0.142857143	0.787172012	5	6
TCONS_00006887	AT4G27860.1	-0.022954304	0.965574591	0.714285714	0.110787172	5	6
TCONS_00006887	AT4G27860.4	0.044072478	0.933934086	0.542857143	0.265702624	5	6
TCONS_00006887	AT4G37730.1	0.474478188	0.341692248	0.771428571	0.072396501	5	6
TCONS_00006887	AT4G10420.1	0.306586268	0.554529408	0.771428571	0.072396501	5	6
TCONS_00006887	AT4G18550.3	0.336512664	0.514284481	0.371428571	0.468478134	5	5
TCONS_00006887	AT4G18550.1	-0.433655939	0.390292212	-0.657142857	0.156174927	5	6
TCONS_00006887	AT4G19430.1	-0.683617133	0.134312513	-0.714285714	0.110787172	5	6
TCONS_00006887	AT4G20040.1	0.251385079	0.630865454	0.714285714	0.110787172	5	6
TCONS_00006887	AT4G20050.2	-0.645661738	0.166088829	-0.49280538	0.320632583	5	4
TCONS_00006887	AT4G20050.7	0.137733718	0.794705866	-0.085714286	0.87174344	5	4
TCONS_00006887	AT4G21630.1	-0.130847606	0.804848719	0.714285714	0.110787172	5	4
TCONS_00006887	AT4G25000.1	-0.634602086	0.175880286	-0.542857143	0.265702624	5	6
TCONS_00006887	AT4G26590.1	-0.09135642	0.863346601	0.6	0.208	5	6
TCONS_00006887	AT4G29880.1	0.436477165	0.386861391	0.771428571	0.072396501	5	6
TCONS_00006887	AT4G31240.2	-0.618822223	0.190252849	-0.771428571	0.072396501	5	6
TCONS_00006887	AT5G03510.1	-0.451686404	0.368547061	-0.657142857	0.156174927	5	6
TCONS_00006887	AT5G03790.1	0.089212033	0.86653696	0.714285714	0.110787172	5	6
TCONS_00006887	AT5G04080.3	-0.086040263	0.87125808	-0.31887407	0.53790056	5	4
TCONS_00006887	AT5G04080.2	0.447116433	0.374017567	0.724713795	0.103242805	5	4
TCONS_00006887	AT5G04080.1	0.324776903	0.529963386	0.714285714	0.110787172	5	6
TCONS_00006887	AT5G07660.1	-0.467416097	0.349935877	-0.828571429	0.041562682	5	6
TCONS_00006887	AT5G11900.1	-0.36924307	0.471306777	-0.657142857	0.156174927	5	6
TCONS_00006887	AT5G14740.9	0.879076278	0.021049713	0.828571429	0.041562682	5	6
TCONS_00006887	AT5G20250.2	-0.233861374	0.655603012	-0.428571429	0.396501458	5	6
TCONS_00006887	AT5G20250.1	-0.466881543	0.350562726	-0.724713795	0.103242805	5	4
TCONS_00006887	AT5G20250.4	-0.316428527	0.541198731	-0.657142857	0.156174927	5	6
TCONS_00006887	AT5G20250.3	-0.550463887	0.257702336	-0.637748139	0.17307111	5	4
TCONS_00006887	AT5G38930.1	0.271765507	0.602387562	0.714285714	0.110787172	5	6
TCONS_00006887	AT5G48780.1	0.466817166	0.350638245	0.828571429	0.041562682	5	6
TCONS_00006887	AT5G50130.1	-0.743966521	0.089937814	-0.771428571	0.072396501	5	6
TCONS_00006887	AT5G50130.7	-0.474510456	0.341654745	-0.828571429	0.041562682	5	5
TCONS_00006887	AT5G50610.1	0.723736884	0.103939582	0.885714286	0.018845481	5	6
TCONS_00006887	AT5G51660.1	-0.401180585	0.4305133	-0.485714286	0.328723032	5	4
TCONS_00006887	AT5G51660.2	-0.018719203	0.971924475	-0.142857143	0.787172012	5	6
TCONS_00006887	AT5G51660.4	-0.235280636	0.653591259	-0.542857143	0.265702624	5	6
TCONS_00006887	AT5G52940.1	-0.592103967	0.215636058	-0.885714286	0.018845481	5	6
TCONS_00006887	AT5G63800.1	-0.416991375	0.410766544	-0.657142857	0.156174927	5	6
TCONS_00006887	AT5G66170.2	0.251366459	0.630891618	0.485714286	0.328723032	5	6
TCONS_00006887	AT5G66610.1	-0.84960707	0.032226254	-0.828571429	0.041562682	5	5
TCONS_00006887	AT5G67130.1	-0.700308969	0.121263739	-0.771428571	0.072396501	5	6
TCONS_00006887	AT5G01930.1	-0.389286671	0.445567045	-0.657142857	0.156174927	5	6
TCONS_00006887	AT5G02090.1	-0.449250985	0.371458887	-0.657142857	0.156174927	5	6
TCONS_00006887	AT5G03260.1	-0.324410429	0.530455179	-0.657142857	0.156174927	5	6
TCONS_00006887	AT5G09210.1	0.634555647	0.175921893	0.885714286	0.018845481	5	6
TCONS_00006887	AT5G13170.1	-0.410605337	0.418705355	-0.828571429	0.041562682	5	6
TCONS_00006887	AT5G15720.1	0.242546898	0.643314049	0.714285714	0.110787172	5	6
TCONS_00006887	AT5G23240.1	-0.778509406	0.068154173	-0.942857143	0.004804665	5	6
TCONS_00006887	AT5G24420.1	-0.01073072	0.983904538	0.542857143	0.265702624	5	6
TCONS_00006887	AT5G38610.1	-0.365922209	0.475615007	-0.657142857	0.156174927	5	6
TCONS_00006887	AT5G40020.1	-0.33546285	0.515681435	-0.657142857	0.156174927	5	6
TCONS_00006887	AT5G43040.1	-0.340658904	0.508778119	-0.657142857	0.156174927	5	6
TCONS_00006887	AT5G50600.1	0.99500448	3.74E-05	0.828571429	0.041562682	5	5
TCONS_00006887	AT5G51810.1	-0.117689504	0.824280793	0.6	0.208	5	5
TCONS_00006887	AT5G54740.1	0.98972435	0.000157841	0.942857143	0.004804665	5	6
TCONS_00006887	AT5G54960.1	-0.735527696	0.095669063	-0.942857143	0.004804665	5	6
TCONS_00006887	AT5G57785.1	-0.553067449	0.254985959	-0.714285714	0.110787172	5	6
TCONS_00006887	AT5G57785.2	-0.494052735	0.319217095	-0.6	0.208	5	6
TCONS_00006887	AT5G61680.1	0.607546342	0.200806979	0.942857143	0.004804665	5	6
TCONS_00006887	AT5G65140.3	-0.013235677	0.980147643	0.142857143	0.787172012	5	6
TCONS_00006887	AT5G65140.1	0.522150143	0.287954494	0.714285714	0.110787172	5	6
TCONS_00006887	AT5G65140.2	0.226028177	0.666731481	0.542857143	0.265702624	5	6
TCONS_00006887	ATCG00280.1	0.756021356	0.082026883	0.771428571	0.072396501	5	6
TCONS_00006887	ATCG00490.1	0.416399898	0.411499708	0.657142857	0.156174927	5	6
TCONS_00006887	ATCG00540.1	0.304708088	0.557083487	0.6	0.208	5	6
TCONS_00006887	ATCG00680.1	0.44670702	0.374509029	0.657142857	0.156174927	5	6
TCONS_00006887	ATCG00040.1	0.31732024	0.539995466	0.6	0.208	5	6
TCONS_00006887	ATCG00330.1	0.353487016	0.49185412	0.771428571	0.072396501	5	6
TCONS_00026369	AT1G04600.1	0.63637221	0.174297381	0.428571429	0.396501458	6	6
TCONS_00026369	AT1G11170.3	-0.319899834	0.536518868	-0.314285714	0.544093294	6	5
TCONS_00026369	AT1G11170.1	-0.322367107	0.533199623	-0.142857143	0.787172012	6	6
TCONS_00026369	AT1G11170.4	-0.887094363	0.018401882	-0.885714286	0.018845481	6	6
TCONS_00026369	AT1G11170.6	-0.149278169	0.777746002	0.085714286	0.87174344	6	4
TCONS_00026369	AT1G11170.2	-0.410549373	0.418775151	-0.371428571	0.468478134	6	5
TCONS_00026369	AT1G11600.1	-0.148892218	0.778312061	0.371428571	0.468478134	6	6
TCONS_00026369	AT1G13130.1	-0.319101877	0.537593619	-0.2	0.704	6	6
TCONS_00026369	AT1G23000.1	-0.067430924	0.899006916	0.144942759	0.78410837	6	4
TCONS_00026369	AT1G23000.2	-0.051838421	0.922312019	0.085714286	0.87174344	6	4
TCONS_00026369	AT1G26730.2	0.417916138	0.409621135	0.428571429	0.396501458	6	6
TCONS_00026369	AT1G26730.1	0.552731857	0.255335462	0.485714286	0.328723032	6	6
TCONS_00026369	AT1G30840.2	-0.124649282	0.813994442	0.31887407	0.53790056	6	4
TCONS_00026369	AT1G32910.1	0.518207596	0.29226811	0.714285714	0.110787172	6	6
TCONS_00026369	AT1G51780.1	0.829279889	0.041230185	0.521793932	0.288343234	6	4
TCONS_00026369	AT1G58370.1	-0.216742456	0.679977302	-0.028571429	0.957154519	6	6
TCONS_00026369	AT1G61120.1	0.85321452	0.030737648	0.771428571	0.072396501	6	5
TCONS_00026369	AT1G62500.1	0.07243737	0.891533991	0.257142857	0.622787172	6	6
TCONS_00026369	AT1G74430.1	0.301166299	0.561908614	0.257142857	0.622787172	6	6
TCONS_00026369	AT1G78600.1	-0.719949295	0.106660632	-0.657142857	0.156174927	6	6
TCONS_00026369	AT1G78600.2	-0.695493332	0.124968881	-0.771428571	0.072396501	6	6
TCONS_00026369	AT1G01060.7	0.66385833	0.150496305	0.428571429	0.396501458	6	6
TCONS_00026369	AT1G01060.1	0.310992271	0.548550588	0.257142857	0.622787172	6	6
TCONS_00026369	AT1G01060.4	0.42835018	0.396772406	0.428571429	0.396501458	6	6
TCONS_00026369	AT1G01060.2	0.02017999	0.969734123	-0.257142857	0.622787172	6	6
TCONS_00026369	AT1G01060.8	0.717921059	0.10813049	0.771428571	0.072396501	6	5
TCONS_00026369	AT1G02335.1	-0.211189537	0.687925328	-0.028571429	0.957154519	6	6
TCONS_00026369	AT1G03780.2	0.091685089	0.862857726	0.085714286	0.87174344	6	6
TCONS_00026369	AT1G03780.1	-0.099891265	0.850661474	0.371428571	0.468478134	6	5
TCONS_00026369	AT1G04340.1	0.813636904	0.048860498	0.714285714	0.110787172	6	6
TCONS_00026369	AT1G05300.1	-0.405953486	0.42451998	-0.485714286	0.328723032	6	6
TCONS_00026369	AT1G05300.2	-0.138294774	0.793880314	0.085714286	0.87174344	6	6
TCONS_00026369	AT1G05310.1	-0.18246234	0.729343804	-0.028571429	0.957154519	6	6
TCONS_00026369	AT1G09157.1	0.630929213	0.179183704	0.428571429	0.396501458	6	6
TCONS_00026369	AT1G14870.1	0.504566059	0.307378868	0.542857143	0.265702624	6	6
TCONS_00026369	AT1G14870.2	0.638745817	0.172184214	0.542857143	0.265702624	6	6
TCONS_00026369	AT1G19715.1	0.188100843	0.72117642	0.314285714	0.544093294	6	6
TCONS_00026369	AT1G19715.2	-0.619558204	0.189572136	-0.714285714	0.110787172	6	6
TCONS_00026369	AT1G32100.1	-0.051591488	0.922681428	-0.028571429	0.957154519	6	6
TCONS_00026369	AT1G51940.1	-0.776698707	0.069227913	-0.714285714	0.110787172	6	6
TCONS_00026369	AT1G52030.1	0.452612955	0.36744137	0.371428571	0.468478134	6	6
TCONS_00026369	AT1G52030.3	0.212544036	0.685984781	0.314285714	0.544093294	6	6
TCONS_00026369	AT1G52030.2	0.199973085	0.704038758	0.257142857	0.622787172	6	6
TCONS_00026369	AT1G52040.1	0.452341322	0.3677654	0.428571429	0.396501458	6	6
TCONS_00026369	AT1G54020.2	0.153577843	0.771444391	0.028571429	0.957154519	6	6
TCONS_00026369	AT1G54020.4	0.023124834	0.965318933	-0.142857143	0.787172012	6	5
TCONS_00026369	AT1G54020.5	0.904081103	0.013359404	0.885714286	0.018845481	6	6
TCONS_00026369	AT1G54020.1	-0.53434928	0.274762228	-0.724713795	0.103242805	6	4
TCONS_00026369	AT1G54790.3	-0.232323761	0.657784118	-0.142857143	0.787172012	6	6
TCONS_00026369	AT1G54790.1	-0.167282548	0.75141675	-0.028571429	0.957154519	6	6
TCONS_00026369	AT1G56710.1	-0.62042105	0.188775367	-0.428571429	0.396501458	6	6
TCONS_00026369	AT1G60030.1	0.868264734	0.024888192	0.771428571	0.072396501	6	6
TCONS_00026369	AT1G61550.1	0.310995557	0.548546135	0.085714286	0.87174344	6	6
TCONS_00026369	AT1G63480.6	-0.675515465	0.140852797	-0.542857143	0.265702624	6	5
TCONS_00026369	AT1G63480.5	-0.109026598	0.837108092	0.028571429	0.957154519	6	6
TCONS_00026369	AT1G72260.1	0.16598226	0.753313025	0.371428571	0.468478134	6	6
TCONS_00026369	AT2G28460.1	-0.725965928	0.102352759	-0.714285714	0.110787172	6	6
TCONS_00026369	AT2G28720.1	-0.684524125	0.133588669	-0.771428571	0.072396501	6	6
TCONS_00026369	AT2G30600.5	-0.948336202	0.003934773	-0.828571429	0.041562682	6	6
TCONS_00026369	AT2G30600.1	-0.075994838	0.886227186	-0.2	0.704	6	5
TCONS_00026369	AT2G30600.6	-0.624450487	0.185072885	-0.657142857	0.156174927	6	6
TCONS_00026369	AT2G30930.1	-0.714150539	0.110886504	-0.6	0.208	6	6
