target_id	60_compatible1	60_compatible2	60_compatible3	60_incompatible1	60_incompatible3	60_incompatible4
AT4G03115.1	1.5836	2.41994	2.22941	2.52553	1.30693	2.01762
AT4G03115.2	0.513278	0.150335	0.135949	0.480609	0.804293	0
AT4G03115.3	0	0.157835	0.209028	0.25377	0.366885	0.237905
AT4G03115.4	0.646899	0.569336	0.348522	0.160915	0.384118	0.442571
AT4G03115.5	0.359649	0	0.18907	0.118966	0	0.136556
AT4G03115.6	0.153599	0.42165	0.493676	0	0.918933	0.864731
AT4G03120.1	9.7091	13.123	11.7021	11.6275	10.8708	12.2892
AT4G03140.1	1.00637	0.653949	0.962198	1.12399	1.34041	1.29145
AT4G03150.1	4.80452	7.00885	5.41819	7.07191	7.3484	7.85007
AT4G03157.1	3.34233	1.45708	4.02847	1.14507	3.56967	1.32578
AT4G03175.1	1.24088	0.449166	0.662873	0.219622	1.22857	1.41958
AT4G03180.1	30.4263	27.9356	25.1156	25.2468	30.1276	29.4461
AT4G03180.2	8.1165	6.12864	5.50725	6.4535	7.40431	9.89405
AT4G03190.1	14.322	18.7447	15.3724	14.487	15.3624	17.428
AT4G03200.1	16.2896	17.5949	12.2365	12.2029	15.0585	11.3044
AT4G03200.2	0.721327	0.478503	0.345248	0.464741	0.237379	0.616992
AT4G03205.1	2.12154	2.97577	3.50562	3.96797	3.99978	4.47823
AT4G03205.2	1.32524	1.36759	1.07394	0.825748	0.516659	0.713971
AT4G03210.1	5.17739	13.2531	4.14975	5.65291	3.55447	9.74298
AT4G03210.2	10.6883	21.049	7.89467	10.8677	6.74437	17.9237
AT4G03230.3	0.241674	0	0.255787	0	0.317568	0.380674
AT4G03230.6	0.337706	0.0549438	0	0.095637	0.0609586	1.02183
AT4G03230.7	1.93329	2.92758	1.56506	2.34757	2.34871	0.927506
AT4G03230.8	0.384641	0.290072	0.200667	0.507325	0.629628	0.21122
AT4G03240.1	17.9428	16.9111	17.024	16.7454	18.1135	18.0427
AT4G03250.1	3.45851	3.48453	2.90867	4.45528	2.91278	4.01002
AT4G03260.1	29.0626	27.1065	22.0986	26.41	28.2866	30.1625
AT4G03260.2	0.552536	0.504969	0.550126	0.534588	0.692799	0.989298
AT4G03260.3	0.593585	0.127196	0.118601	0.157469	0.252493	0
